"Data insertion completed.....  27319105000"
"Searching for Number in Range Table.....  27319105001"
"Specified Number not found in Number Range table.....  '27319105001'"
"Same Number not found in ported Number table.....  27319105001"
"Data insertion completed.....  27319105001"
"Searching for Number in Range Table.....  27319105002"
"Specified Number not found in Number Range table.....  '27319105002'"
"Same Number not found in ported Number table.....  27319105002"
"Data insertion completed.....  27319105002"
"Searching for Number in Range Table.....  27319105003"
"Specified Number not found in Number Range table.....  '27319105003'"
"Same Number not found in ported Number table.....  27319105003"
"Data insertion completed.....  27319105003"
"Searching for Number in Range Table.....  27319105005"
"Specified Number not found in Number Range table.....  '27319105005'"
"Same Number not found in ported Number table.....  27319105005"
"Data insertion completed.....  27319105005"
"Searching for Number in Range Table.....  27319105006"
"Specified Number not found in Number Range table.....  '27319105006'"
"Same Number not found in ported Number table.....  27319105006"
"Data insertion completed.....  27319105006"
"Searching for Number in Range Table.....  27319105007"
"Specified Number not found in Number Range table.....  '27319105007'"
"Same Number not found in ported Number table.....  27319105007"
"Data insertion completed.....  27319105007"
"Searching for Number in Range Table.....  27319105009"
"Specified Number not found in Number Range table.....  '27319105009'"
"Same Number not found in ported Number table.....  27319105009"
"Data insertion completed.....  27319105009"
"Searching for Number in Range Table.....  27319105010"
"Specified Number not found in Number Range table.....  '27319105010'"
"Same Number not found in ported Number table.....  27319105010"
"Data insertion completed.....  27319105010"
"Searching for Number in Range Table.....  27319105011"
"Specified Number not found in Number Range table.....  '27319105011'"
"Same Number not found in ported Number table.....  27319105011"
"Data insertion completed.....  27319105011"
"Searching for Number in Range Table.....  27319105012"
"Specified Number not found in Number Range table.....  '27319105012'"
"Same Number not found in ported Number table.....  27319105012"
"Data insertion completed.....  27319105012"
"Searching for Number in Range Table.....  27319105013"
"Specified Number not found in Number Range table.....  '27319105013'"
"Same Number not found in ported Number table.....  27319105013"
"Data insertion completed.....  27319105013"
"Searching for Number in Range Table.....  27319105018"
"Specified Number not found in Number Range table.....  '27319105018'"
"Same Number not found in ported Number table.....  27319105018"
"Data insertion completed.....  27319105018"
"Searching for Number in Range Table.....  27319105020"
"Specified Number not found in Number Range table.....  '27319105020'"
"Same Number not found in ported Number table.....  27319105020"
"Data insertion completed.....  27319105020"
"Searching for Number in Range Table.....  27319105021"
"Specified Number not found in Number Range table.....  '27319105021'"
"Same Number not found in ported Number table.....  27319105021"
"Data insertion completed.....  27319105021"
"Searching for Number in Range Table.....  27319105022"
"Specified Number not found in Number Range table.....  '27319105022'"
"Same Number not found in ported Number table.....  27319105022"
"Data insertion completed.....  27319105022"
"Searching for Number in Range Table.....  27319105023"
"Specified Number not found in Number Range table.....  '27319105023'"
"Same Number not found in ported Number table.....  27319105023"
"Data insertion completed.....  27319105023"
"Searching for Number in Range Table.....  27319105024"
"Specified Number not found in Number Range table.....  '27319105024'"
"Same Number not found in ported Number table.....  27319105024"
"Data insertion completed.....  27319105024"
"Searching for Number in Range Table.....  27319105025"
"Specified Number not found in Number Range table.....  '27319105025'"
"Same Number not found in ported Number table.....  27319105025"
"Data insertion completed.....  27319105025"
"Searching for Number in Range Table.....  27319105026"
"Specified Number not found in Number Range table.....  '27319105026'"
"Same Number not found in ported Number table.....  27319105026"
"Data insertion completed.....  27319105026"
"Searching for Number in Range Table.....  27319105027"
"Specified Number not found in Number Range table.....  '27319105027'"
"Same Number not found in ported Number table.....  27319105027"
"Data insertion completed.....  27319105027"
"Searching for Number in Range Table.....  27319105028"
"Specified Number not found in Number Range table.....  '27319105028'"
"Same Number not found in ported Number table.....  27319105028"
"Data insertion completed.....  27319105028"
"Searching for Number in Range Table.....  27319105029"
"Specified Number not found in Number Range table.....  '27319105029'"
"Same Number not found in ported Number table.....  27319105029"
"Data insertion completed.....  27319105029"
"Searching for Number in Range Table.....  27319105030"
"Specified Number not found in Number Range table.....  '27319105030'"
"Same Number not found in ported Number table.....  27319105030"
"Data insertion completed.....  27319105030"
"Searching for Number in Range Table.....  27319105031"
"Specified Number not found in Number Range table.....  '27319105031'"
"Same Number not found in ported Number table.....  27319105031"
"Data insertion completed.....  27319105031"
"Searching for Number in Range Table.....  27319105032"
"Specified Number not found in Number Range table.....  '27319105032'"
"Same Number not found in ported Number table.....  27319105032"
"Data insertion completed.....  27319105032"
"Searching for Number in Range Table.....  27319105034"
"Specified Number not found in Number Range table.....  '27319105034'"
"Same Number not found in ported Number table.....  27319105034"
"Data insertion completed.....  27319105034"
"Searching for Number in Range Table.....  27319105036"
"Specified Number not found in Number Range table.....  '27319105036'"
"Same Number not found in ported Number table.....  27319105036"
"Data insertion completed.....  27319105036"
"Searching for Number in Range Table.....  27319105037"
"Specified Number not found in Number Range table.....  '27319105037'"
"Same Number not found in ported Number table.....  27319105037"
"Data insertion completed.....  27319105037"
"Searching for Number in Range Table.....  27319105038"
"Specified Number not found in Number Range table.....  '27319105038'"
"Same Number not found in ported Number table.....  27319105038"
"Data insertion completed.....  27319105038"
"Searching for Number in Range Table.....  27319105039"
"Specified Number not found in Number Range table.....  '27319105039'"
"Same Number not found in ported Number table.....  27319105039"
"Data insertion completed.....  27319105039"
"Searching for Number in Range Table.....  27319105040"
"Specified Number not found in Number Range table.....  '27319105040'"
"Same Number not found in ported Number table.....  27319105040"
"Data insertion completed.....  27319105040"
"Searching for Number in Range Table.....  27319105041"
"Specified Number not found in Number Range table.....  '27319105041'"
"Same Number not found in ported Number table.....  27319105041"
"Data insertion completed.....  27319105041"
"Searching for Number in Range Table.....  27319105042"
"Specified Number not found in Number Range table.....  '27319105042'"
"Same Number not found in ported Number table.....  27319105042"
"Data insertion completed.....  27319105042"
"Searching for Number in Range Table.....  27319105043"
"Specified Number not found in Number Range table.....  '27319105043'"
"Same Number not found in ported Number table.....  27319105043"
"Data insertion completed.....  27319105043"
"Searching for Number in Range Table.....  27319105044"
"Specified Number not found in Number Range table.....  '27319105044'"
"Same Number not found in ported Number table.....  27319105044"
"Data insertion completed.....  27319105044"
"Searching for Number in Range Table.....  27319105045"
"Specified Number not found in Number Range table.....  '27319105045'"
"Same Number not found in ported Number table.....  27319105045"
"Data insertion completed.....  27319105045"
"Searching for Number in Range Table.....  27319105046"
"Specified Number not found in Number Range table.....  '27319105046'"
"Same Number not found in ported Number table.....  27319105046"
"Data insertion completed.....  27319105046"
"Searching for Number in Range Table.....  27319105048"
"Specified Number not found in Number Range table.....  '27319105048'"
"Same Number not found in ported Number table.....  27319105048"
"Data insertion completed.....  27319105048"
"Searching for Number in Range Table.....  27319105049"
"Specified Number not found in Number Range table.....  '27319105049'"
"Same Number not found in ported Number table.....  27319105049"
"Data insertion completed.....  27319105049"
"Searching for Number in Range Table.....  27319105050"
"Specified Number not found in Number Range table.....  '27319105050'"
"Same Number not found in ported Number table.....  27319105050"
"Data insertion completed.....  27319105050"
"Searching for Number in Range Table.....  27319105052"
"Specified Number not found in Number Range table.....  '27319105052'"
"Same Number not found in ported Number table.....  27319105052"
"Data insertion completed.....  27319105052"
"Searching for Number in Range Table.....  27319105053"
"Specified Number not found in Number Range table.....  '27319105053'"
"Same Number not found in ported Number table.....  27319105053"
"Data insertion completed.....  27319105053"
"Searching for Number in Range Table.....  27319105055"
"Specified Number not found in Number Range table.....  '27319105055'"
"Same Number not found in ported Number table.....  27319105055"
"Data insertion completed.....  27319105055"
"Searching for Number in Range Table.....  27319105056"
"Specified Number not found in Number Range table.....  '27319105056'"
"Same Number not found in ported Number table.....  27319105056"
"Data insertion completed.....  27319105056"
"Searching for Number in Range Table.....  27319105057"
"Specified Number not found in Number Range table.....  '27319105057'"
"Same Number not found in ported Number table.....  27319105057"
"Data insertion completed.....  27319105057"
"Searching for Number in Range Table.....  27319105061"
"Specified Number not found in Number Range table.....  '27319105061'"
"Same Number not found in ported Number table.....  27319105061"
"Data insertion completed.....  27319105061"
"Searching for Number in Range Table.....  27319105062"
"Specified Number not found in Number Range table.....  '27319105062'"
"Same Number not found in ported Number table.....  27319105062"
"Data insertion completed.....  27319105062"
"Searching for Number in Range Table.....  27319105063"
"Specified Number not found in Number Range table.....  '27319105063'"
"Same Number not found in ported Number table.....  27319105063"
"Data insertion completed.....  27319105063"
"Searching for Number in Range Table.....  27319105064"
"Specified Number not found in Number Range table.....  '27319105064'"
"Same Number not found in ported Number table.....  27319105064"
"Data insertion completed.....  27319105064"
"Searching for Number in Range Table.....  27319105065"
"Specified Number not found in Number Range table.....  '27319105065'"
"Same Number not found in ported Number table.....  27319105065"
"Data insertion completed.....  27319105065"
"Searching for Number in Range Table.....  27319105066"
"Specified Number not found in Number Range table.....  '27319105066'"
"Same Number not found in ported Number table.....  27319105066"
"Data insertion completed.....  27319105066"
"Searching for Number in Range Table.....  27319105067"
"Specified Number not found in Number Range table.....  '27319105067'"
"Same Number not found in ported Number table.....  27319105067"
"Data insertion completed.....  27319105067"
"Searching for Number in Range Table.....  27319105068"
"Specified Number not found in Number Range table.....  '27319105068'"
"Same Number not found in ported Number table.....  27319105068"
"Data insertion completed.....  27319105068"
"Searching for Number in Range Table.....  27319105073"
"Specified Number not found in Number Range table.....  '27319105073'"
"Same Number not found in ported Number table.....  27319105073"
"Data insertion completed.....  27319105073"
"Searching for Number in Range Table.....  27319105075"
"Specified Number not found in Number Range table.....  '27319105075'"
"Same Number not found in ported Number table.....  27319105075"
"Data insertion completed.....  27319105075"
"Searching for Number in Range Table.....  27319105077"
"Specified Number not found in Number Range table.....  '27319105077'"
"Same Number not found in ported Number table.....  27319105077"
"Data insertion completed.....  27319105077"
"Searching for Number in Range Table.....  27319105078"
"Specified Number not found in Number Range table.....  '27319105078'"
"Same Number not found in ported Number table.....  27319105078"
"Data insertion completed.....  27319105078"
"Searching for Number in Range Table.....  27319105080"
"Specified Number not found in Number Range table.....  '27319105080'"
"Same Number not found in ported Number table.....  27319105080"
"Data insertion completed.....  27319105080"
"Searching for Number in Range Table.....  27319105081"
"Specified Number not found in Number Range table.....  '27319105081'"
"Same Number not found in ported Number table.....  27319105081"
"Data insertion completed.....  27319105081"
"Searching for Number in Range Table.....  27319105083"
"Specified Number not found in Number Range table.....  '27319105083'"
"Same Number not found in ported Number table.....  27319105083"
"Data insertion completed.....  27319105083"
"Searching for Number in Range Table.....  27319105087"
"Specified Number not found in Number Range table.....  '27319105087'"
"Same Number not found in ported Number table.....  27319105087"
"Data insertion completed.....  27319105087"
"Searching for Number in Range Table.....  27319105088"
"Specified Number not found in Number Range table.....  '27319105088'"
"Same Number not found in ported Number table.....  27319105088"
"Data insertion completed.....  27319105088"
"Searching for Number in Range Table.....  27319105089"
"Specified Number not found in Number Range table.....  '27319105089'"
"Same Number not found in ported Number table.....  27319105089"
"Data insertion completed.....  27319105089"
"Searching for Number in Range Table.....  27319105090"
"Specified Number not found in Number Range table.....  '27319105090'"
"Same Number not found in ported Number table.....  27319105090"
"Data insertion completed.....  27319105090"
"Searching for Number in Range Table.....  27319105091"
"Specified Number not found in Number Range table.....  '27319105091'"
"Same Number not found in ported Number table.....  27319105091"
"Data insertion completed.....  27319105091"
"Searching for Number in Range Table.....  27319105092"
"Specified Number not found in Number Range table.....  '27319105092'"
"Same Number not found in ported Number table.....  27319105092"
"Data insertion completed.....  27319105092"
"Searching for Number in Range Table.....  27319105093"
"Specified Number not found in Number Range table.....  '27319105093'"
"Same Number not found in ported Number table.....  27319105093"
"Data insertion completed.....  27319105093"
"Searching for Number in Range Table.....  27319105094"
"Specified Number not found in Number Range table.....  '27319105094'"
"Same Number not found in ported Number table.....  27319105094"
"Data insertion completed.....  27319105094"
"Searching for Number in Range Table.....  27319105095"
"Specified Number not found in Number Range table.....  '27319105095'"
"Same Number not found in ported Number table.....  27319105095"
"Data insertion completed.....  27319105095"
"Searching for Number in Range Table.....  27319105400"
"Specified Number not found in Number Range table.....  '27319105400'"
"Same Number not found in ported Number table.....  27319105400"
"Data insertion completed.....  27319105400"
"Searching for Number in Range Table.....  27319105401"
"Specified Number not found in Number Range table.....  '27319105401'"
"Same Number not found in ported Number table.....  27319105401"
"Data insertion completed.....  27319105401"
"Searching for Number in Range Table.....  27319105411"
"Specified Number not found in Number Range table.....  '27319105411'"
"Same Number not found in ported Number table.....  27319105411"
"Data insertion completed.....  27319105411"
"Searching for Number in Range Table.....  27319105413"
"Specified Number not found in Number Range table.....  '27319105413'"
"Same Number not found in ported Number table.....  27319105413"
"Data insertion completed.....  27319105413"
"Searching for Number in Range Table.....  27319105414"
"Specified Number not found in Number Range table.....  '27319105414'"
"Same Number not found in ported Number table.....  27319105414"
"Data insertion completed.....  27319105414"
"Searching for Number in Range Table.....  27319105415"
"Specified Number not found in Number Range table.....  '27319105415'"
"Same Number not found in ported Number table.....  27319105415"
"Data insertion completed.....  27319105415"
"Searching for Number in Range Table.....  27319105417"
"Specified Number not found in Number Range table.....  '27319105417'"
"Same Number not found in ported Number table.....  27319105417"
"Data insertion completed.....  27319105417"
"Searching for Number in Range Table.....  27319105420"
"Specified Number not found in Number Range table.....  '27319105420'"
"Same Number not found in ported Number table.....  27319105420"
"Data insertion completed.....  27319105420"
"Searching for Number in Range Table.....  27319105430"
"Specified Number not found in Number Range table.....  '27319105430'"
"Same Number not found in ported Number table.....  27319105430"
"Data insertion completed.....  27319105430"
"Searching for Number in Range Table.....  27319105431"
"Specified Number not found in Number Range table.....  '27319105431'"
"Same Number not found in ported Number table.....  27319105431"
"Data insertion completed.....  27319105431"
"Searching for Number in Range Table.....  27319105432"
"Specified Number not found in Number Range table.....  '27319105432'"
"Same Number not found in ported Number table.....  27319105432"
"Data insertion completed.....  27319105432"
"Searching for Number in Range Table.....  27319105433"
"Specified Number not found in Number Range table.....  '27319105433'"
"Same Number not found in ported Number table.....  27319105433"
"Data insertion completed.....  27319105433"
"Searching for Number in Range Table.....  27319105436"
"Specified Number not found in Number Range table.....  '27319105436'"
"Same Number not found in ported Number table.....  27319105436"
"Data insertion completed.....  27319105436"
"Searching for Number in Range Table.....  27319105437"
"Specified Number not found in Number Range table.....  '27319105437'"
"Same Number not found in ported Number table.....  27319105437"
"Data insertion completed.....  27319105437"
"Searching for Number in Range Table.....  27319105438"
"Specified Number not found in Number Range table.....  '27319105438'"
"Same Number not found in ported Number table.....  27319105438"
"Data insertion completed.....  27319105438"
"Searching for Number in Range Table.....  27319105439"
"Specified Number not found in Number Range table.....  '27319105439'"
"Same Number not found in ported Number table.....  27319105439"
"Data insertion completed.....  27319105439"
"Searching for Number in Range Table.....  27319105441"
"Specified Number not found in Number Range table.....  '27319105441'"
"Same Number not found in ported Number table.....  27319105441"
"Data insertion completed.....  27319105441"
"Searching for Number in Range Table.....  27319105442"
"Specified Number not found in Number Range table.....  '27319105442'"
"Same Number not found in ported Number table.....  27319105442"
"Data insertion completed.....  27319105442"
"Searching for Number in Range Table.....  27319105443"
"Specified Number not found in Number Range table.....  '27319105443'"
"Same Number not found in ported Number table.....  27319105443"
"Data insertion completed.....  27319105443"
"Searching for Number in Range Table.....  27319105450"
"Specified Number not found in Number Range table.....  '27319105450'"
"Same Number not found in ported Number table.....  27319105450"
"Data insertion completed.....  27319105450"
"Searching for Number in Range Table.....  27319105455"
"Specified Number not found in Number Range table.....  '27319105455'"
"Same Number not found in ported Number table.....  27319105455"
"Data insertion completed.....  27319105455"
"Searching for Number in Range Table.....  27319105457"
"Specified Number not found in Number Range table.....  '27319105457'"
"Same Number not found in ported Number table.....  27319105457"
"Data insertion completed.....  27319105457"
"Searching for Number in Range Table.....  27319105460"
"Specified Number not found in Number Range table.....  '27319105460'"
"Same Number not found in ported Number table.....  27319105460"
"Data insertion completed.....  27319105460"
"Searching for Number in Range Table.....  27319105461"
"Specified Number not found in Number Range table.....  '27319105461'"
"Same Number not found in ported Number table.....  27319105461"
"Data insertion completed.....  27319105461"
"Searching for Number in Range Table.....  27117912193"
"Specified Number not found in Number Range table.....  '27117912193'"
"Same Number not found in ported Number table.....  27117912193"
"Data insertion completed.....  27117912193"
"Searching for Number in Range Table.....  27588522673"
"Specified Number not found in Number Range table.....  '27588522673'"
"Same Number not found in ported Number table.....  27588522673"
"Data insertion completed.....  27588522673"
"Searching for Number in Range Table.....  27129401741"
"Specified Number not found in Number Range table.....  '27129401741'"
"Same Number not found in ported Number table.....  27129401741"
"Data insertion completed.....  27129401741"
"Specified Number not found in Number Range table.....  '27129401742'"
"Same Number not found in ported Number table.....  27129401742"
"Data insertion completed.....  27129401742"
"Specified Number not found in Number Range table.....  '27129401743'"
"Same Number not found in ported Number table.....  27129401743"
"Data insertion completed.....  27129401743"
"Specified Number not found in Number Range table.....  '27129401744'"
"Same Number not found in ported Number table.....  27129401744"
"Data insertion completed.....  27129401744"
"Specified Number not found in Number Range table.....  '27129401745'"
"Same Number not found in ported Number table.....  27129401745"
"Data insertion completed.....  27129401745"
"Specified Number not found in Number Range table.....  '27129401746'"
"Same Number not found in ported Number table.....  27129401746"
"Data insertion completed.....  27129401746"
"Specified Number not found in Number Range table.....  '27129401747'"
"Same Number not found in ported Number table.....  27129401747"
"Data insertion completed.....  27129401747"
"Specified Number not found in Number Range table.....  '27129401748'"
"Same Number not found in ported Number table.....  27129401748"
"Data insertion completed.....  27129401748"
"Specified Number not found in Number Range table.....  '27129401749'"
"Same Number not found in ported Number table.....  27129401749"
"Data insertion completed.....  27129401749"
"Specified Number not found in Number Range table.....  '27129401750'"
"Same Number not found in ported Number table.....  27129401750"
"Data insertion completed.....  27129401750"
"Specified Number not found in Number Range table.....  '27129401751'"
"Same Number not found in ported Number table.....  27129401751"
"Data insertion completed.....  27129401751"
"Specified Number not found in Number Range table.....  '27129401752'"
"Same Number not found in ported Number table.....  27129401752"
"Data insertion completed.....  27129401752"
"Specified Number not found in Number Range table.....  '27129401753'"
"Same Number not found in ported Number table.....  27129401753"
"Data insertion completed.....  27129401753"
"Specified Number not found in Number Range table.....  '27129401754'"
"Same Number not found in ported Number table.....  27129401754"
"Data insertion completed.....  27129401754"
"Specified Number not found in Number Range table.....  '27129401755'"
"Same Number not found in ported Number table.....  27129401755"
"Data insertion completed.....  27129401755"
"Specified Number not found in Number Range table.....  '27129401756'"
"Same Number not found in ported Number table.....  27129401756"
"Data insertion completed.....  27129401756"
"Specified Number not found in Number Range table.....  '27129401757'"
"Same Number not found in ported Number table.....  27129401757"
"Data insertion completed.....  27129401757"
"Specified Number not found in Number Range table.....  '27129401758'"
"Same Number not found in ported Number table.....  27129401758"
"Data insertion completed.....  27129401758"
"Specified Number not found in Number Range table.....  '27129401759'"
"Same Number not found in ported Number table.....  27129401759"
"Data insertion completed.....  27129401759"
"Specified Number not found in Number Range table.....  '27129401760'"
"Same Number not found in ported Number table.....  27129401760"
"Data insertion completed.....  27129401760"
"Specified Number not found in Number Range table.....  '27129401761'"
"Same Number not found in ported Number table.....  27129401761"
"Data insertion completed.....  27129401761"
"Specified Number not found in Number Range table.....  '27129401762'"
"Same Number not found in ported Number table.....  27129401762"
"Data insertion completed.....  27129401762"
"Specified Number not found in Number Range table.....  '27129401763'"
"Same Number not found in ported Number table.....  27129401763"
"Data insertion completed.....  27129401763"
"Specified Number not found in Number Range table.....  '27129401764'"
"Same Number not found in ported Number table.....  27129401764"
"Data insertion completed.....  27129401764"
"Specified Number not found in Number Range table.....  '27129401765'"
"Same Number not found in ported Number table.....  27129401765"
"Data insertion completed.....  27129401765"
"Specified Number not found in Number Range table.....  '27129401766'"
"Same Number not found in ported Number table.....  27129401766"
"Data insertion completed.....  27129401766"
"Specified Number not found in Number Range table.....  '27129401767'"
"Same Number not found in ported Number table.....  27129401767"
"Data insertion completed.....  27129401767"
"Specified Number not found in Number Range table.....  '27129401768'"
"Same Number not found in ported Number table.....  27129401768"
"Data insertion completed.....  27129401768"
"Specified Number not found in Number Range table.....  '27129401769'"
"Same Number not found in ported Number table.....  27129401769"
"Data insertion completed.....  27129401769"
"Specified Number not found in Number Range table.....  '27129401770'"
"Same Number not found in ported Number table.....  27129401770"
"Data insertion completed.....  27129401770"
"Specified Number not found in Number Range table.....  '27129401771'"
"Same Number not found in ported Number table.....  27129401771"
"Data insertion completed.....  27129401771"
"Specified Number not found in Number Range table.....  '27129401772'"
"Same Number not found in ported Number table.....  27129401772"
"Data insertion completed.....  27129401772"
"Specified Number not found in Number Range table.....  '27129401773'"
"Same Number not found in ported Number table.....  27129401773"
"Data insertion completed.....  27129401773"
"Specified Number not found in Number Range table.....  '27129401774'"
"Same Number not found in ported Number table.....  27129401774"
"Data insertion completed.....  27129401774"
"Specified Number not found in Number Range table.....  '27129401775'"
"Same Number not found in ported Number table.....  27129401775"
"Data insertion completed.....  27129401775"
"Specified Number not found in Number Range table.....  '27129401776'"
"Same Number not found in ported Number table.....  27129401776"
"Data insertion completed.....  27129401776"
"Specified Number not found in Number Range table.....  '27129401777'"
"Same Number not found in ported Number table.....  27129401777"
"Data insertion completed.....  27129401777"
"Specified Number not found in Number Range table.....  '27129401778'"
"Same Number not found in ported Number table.....  27129401778"
"Data insertion completed.....  27129401778"
"Specified Number not found in Number Range table.....  '27129401779'"
"Same Number not found in ported Number table.....  27129401779"
"Data insertion completed.....  27129401779"
"Specified Number not found in Number Range table.....  '27129401780'"
"Same Number not found in ported Number table.....  27129401780"
"Data insertion completed.....  27129401780"
"Searching for Number in Range Table.....  27357880081"
"Specified Number not found in Number Range table.....  '27357880081'"
"Same Number not found in ported Number table.....  27357880081"
"Data insertion completed.....  27357880081"
"Searching for Number in Range Table.....  27357880390"
"Specified Number not found in Number Range table.....  '27357880390'"
"Same Number not found in ported Number table.....  27357880390"
"Data insertion completed.....  27357880390"
"Searching for Number in Range Table.....  27357880392"
"Specified Number not found in Number Range table.....  '27357880392'"
"Same Number not found in ported Number table.....  27357880392"
"Data insertion completed.....  27357880392"
"Searching for Number in Range Table.....  27114482155"
"Specified Number not found in Number Range table.....  '27114482155'"
"Same Number not found in ported Number table.....  27114482155"
"Data insertion completed.....  27114482155"
"Searching for Number in Range Table.....  27117643989"
"Specified Number not found in Number Range table.....  '27117643989'"
"Same Number not found in ported Number table.....  27117643989"
"Data insertion completed.....  27117643989"
"Searching for Number in Range Table.....  27319105412"
"Specified Number not found in Number Range table.....  '27319105412'"
"Same Number not found in ported Number table.....  27319105412"
"Data insertion completed.....  27319105412"
"Searching for Number in Range Table.....  27357979369"
"Specified Number not found in Number Range table.....  '27357979369'"
"Same Number not found in ported Number table.....  27357979369"
"Data insertion completed.....  27357979369"
"Searching for Number in Range Table.....  27214184063"
"Specified Number not found in Number Range table.....  '27214184063'"
"Same Number not found in ported Number table.....  27214184063"
"Data insertion completed.....  27214184063"
"Searching for Number in Range Table.....  27357889900"
"Specified Number not found in Number Range table.....  '27357889900'"
"Same Number not found in ported Number table.....  27357889900"
"Data insertion completed.....  27357889900"
"Searching for Number in Range Table.....  27357889901"
"Specified Number not found in Number Range table.....  '27357889901'"
"Same Number not found in ported Number table.....  27357889901"
"Data insertion completed.....  27357889901"
"Searching for Number in Range Table.....  27357889902"
"Specified Number not found in Number Range table.....  '27357889902'"
"Same Number not found in ported Number table.....  27357889902"
"Data insertion completed.....  27357889902"
"Searching for Number in Range Table.....  27357889903"
"Specified Number not found in Number Range table.....  '27357889903'"
"Same Number not found in ported Number table.....  27357889903"
"Data insertion completed.....  27357889903"
"Searching for Number in Range Table.....  27357889904"
"Specified Number not found in Number Range table.....  '27357889904'"
"Same Number not found in ported Number table.....  27357889904"
"Data insertion completed.....  27357889904"
"Searching for Number in Range Table.....  27357889905"
"Specified Number not found in Number Range table.....  '27357889905'"
"Same Number not found in ported Number table.....  27357889905"
"Data insertion completed.....  27357889905"
"Searching for Number in Range Table.....  27118147019"
"Specified Number not found in Number Range table.....  '27118147019'"
"Same Number not found in ported Number table.....  27118147019"
"Data insertion completed.....  27118147019"
"Searching for Number in Range Table.....  27169861775"
"Specified Number not found in Number Range table.....  '27169861775'"
"Same Number not found in ported Number table.....  27169861775"
"Data insertion completed.....  27169861775"
"Searching for Number in Range Table.....  27169861776"
"Specified Number not found in Number Range table.....  '27169861776'"
"Same Number not found in ported Number table.....  27169861776"
"Data insertion completed.....  27169861776"
"Searching for Number in Range Table.....  27169861777"
"Specified Number not found in Number Range table.....  '27169861777'"
"Same Number not found in ported Number table.....  27169861777"
"Data insertion completed.....  27169861777"
"Searching for Number in Range Table.....  27319105004"
"Specified Number not found in Number Range table.....  '27319105004'"
"Same Number not found in ported Number table.....  27319105004"
"Data insertion completed.....  27319105004"
"Searching for Number in Range Table.....  27319105008"
"Specified Number not found in Number Range table.....  '27319105008'"
"Same Number not found in ported Number table.....  27319105008"
"Data insertion completed.....  27319105008"
"Searching for Number in Range Table.....  27319105014"
"Specified Number not found in Number Range table.....  '27319105014'"
"Same Number not found in ported Number table.....  27319105014"
"Data insertion completed.....  27319105014"
"Searching for Number in Range Table.....  27319105015"
"Specified Number not found in Number Range table.....  '27319105015'"
"Same Number not found in ported Number table.....  27319105015"
"Data insertion completed.....  27319105015"
"Searching for Number in Range Table.....  27319105016"
"Specified Number not found in Number Range table.....  '27319105016'"
"Same Number not found in ported Number table.....  27319105016"
"Data insertion completed.....  27319105016"
"Searching for Number in Range Table.....  27319105017"
"Specified Number not found in Number Range table.....  '27319105017'"
"Same Number not found in ported Number table.....  27319105017"
"Data insertion completed.....  27319105017"
"Searching for Number in Range Table.....  27319105019"
"Specified Number not found in Number Range table.....  '27319105019'"
"Same Number not found in ported Number table.....  27319105019"
"Data insertion completed.....  27319105019"
"Searching for Number in Range Table.....  27319105033"
"Specified Number not found in Number Range table.....  '27319105033'"
"Same Number not found in ported Number table.....  27319105033"
"Data insertion completed.....  27319105033"
"Searching for Number in Range Table.....  27319105035"
"Specified Number not found in Number Range table.....  '27319105035'"
"Same Number not found in ported Number table.....  27319105035"
"Data insertion completed.....  27319105035"
"Searching for Number in Range Table.....  27319105047"
"Specified Number not found in Number Range table.....  '27319105047'"
"Same Number not found in ported Number table.....  27319105047"
"Data insertion completed.....  27319105047"
"Searching for Number in Range Table.....  27319105051"
"Specified Number not found in Number Range table.....  '27319105051'"
"Same Number not found in ported Number table.....  27319105051"
"Data insertion completed.....  27319105051"
"Searching for Number in Range Table.....  27319105054"
"Specified Number not found in Number Range table.....  '27319105054'"
"Same Number not found in ported Number table.....  27319105054"
"Data insertion completed.....  27319105054"
"Searching for Number in Range Table.....  27319105058"
"Specified Number not found in Number Range table.....  '27319105058'"
"Same Number not found in ported Number table.....  27319105058"
"Data insertion completed.....  27319105058"
"Searching for Number in Range Table.....  27319105059"
"Specified Number not found in Number Range table.....  '27319105059'"
"Same Number not found in ported Number table.....  27319105059"
"Data insertion completed.....  27319105059"
"Searching for Number in Range Table.....  27319105060"
"Specified Number not found in Number Range table.....  '27319105060'"
"Same Number not found in ported Number table.....  27319105060"
"Data insertion completed.....  27319105060"
"Searching for Number in Range Table.....  27319105069"
"Specified Number not found in Number Range table.....  '27319105069'"
"Same Number not found in ported Number table.....  27319105069"
"Data insertion completed.....  27319105069"
"Searching for Number in Range Table.....  27319105070"
"Specified Number not found in Number Range table.....  '27319105070'"
"Same Number not found in ported Number table.....  27319105070"
"Data insertion completed.....  27319105070"
"Searching for Number in Range Table.....  27319105071"
"Specified Number not found in Number Range table.....  '27319105071'"
"Same Number not found in ported Number table.....  27319105071"
"Data insertion completed.....  27319105071"
"Searching for Number in Range Table.....  27319105072"
"Specified Number not found in Number Range table.....  '27319105072'"
"Same Number not found in ported Number table.....  27319105072"
"Data insertion completed.....  27319105072"
"Searching for Number in Range Table.....  27319105074"
"Specified Number not found in Number Range table.....  '27319105074'"
"Same Number not found in ported Number table.....  27319105074"
"Data insertion completed.....  27319105074"
"Searching for Number in Range Table.....  27319105076"
"Specified Number not found in Number Range table.....  '27319105076'"
"Same Number not found in ported Number table.....  27319105076"
"Data insertion completed.....  27319105076"
